Months,Observed_State,Explained_State,State_Name,Feature,Feature_Value,SHAP_Value
2019-12-01,1,2,Mixed-prokaryote mid-year state,MLD,35.6441,-0.8034803477879923
2019-12-01,1,2,Mixed-prokaryote mid-year state,SSS,32.49611,-0.3031339562001557
2019-12-01,1,2,Mixed-prokaryote mid-year state,SSH,0.2678824,-0.0728921552887368
2019-12-01,1,2,Mixed-prokaryote mid-year state,PAR,16.12826,-0.24149883745190595
2019-12-01,1,2,Mixed-prokaryote mid-year state,PDO,0.0,0.13770427484264117
2019-12-01,1,2,Mixed-prokaryote mid-year state,NINO_3.4,0.51,-0.24901586119301422
2019-12-01,1,2,Mixed-prokaryote mid-year state,WPI,0.74,-0.027549597435606307
2019-12-01,1,2,Mixed-prokaryote mid-year state,MHW_MeanInt,0.7422714398990806,0.1890963183356284
2019-12-01,1,2,Mixed-prokaryote mid-year state,MHW_MaxInt,0.968915388830481,0.1737565659192003
2019-12-01,1,2,Mixed-prokaryote mid-year state,MHW_CumInt,15.661640601662528,0.5806651344152571
2020-01-01,1,2,Mixed-prokaryote mid-year state,SST,12.00291,-0.3383125222431829
2020-01-01,1,2,Mixed-prokaryote mid-year state,NO3,2.313589,-0.2456781895864833
2020-01-01,1,2,Mixed-prokaryote mid-year state,PO4,0.05912294,-0.026824112384883757
2020-01-01,1,2,Mixed-prokaryote mid-year state,SPCo2,26.69917,-0.33934509009257213
2020-01-01,1,2,Mixed-prokaryote mid-year state,MLD,39.62627,-0.6753217850946197
2020-01-01,1,2,Mixed-prokaryote mid-year state,SSS,32.68783,-0.1732693773166936
2020-01-01,1,2,Mixed-prokaryote mid-year state,SSH,0.2971561,-0.018629638001837003
2020-01-01,1,2,Mixed-prokaryote mid-year state,PAR,15.33744,-0.18131305143889326
2020-01-01,1,2,Mixed-prokaryote mid-year state,PDO,-1.41,-0.08698964815061977
2020-01-01,1,2,Mixed-prokaryote mid-year state,NINO_3.4,0.64,-0.16224769757758017
2020-01-01,1,2,Mixed-prokaryote mid-year state,WPI,0.69,-0.04933542966668265
2020-01-01,1,2,Mixed-prokaryote mid-year state,MHW_MeanInt,0.5256908951925741,0.12431533037916588
2020-01-01,1,2,Mixed-prokaryote mid-year state,MHW_MaxInt,0.6961652960013773,0.1608887212577021
2020-01-01,1,2,Mixed-prokaryote mid-year state,MHW_CumInt,11.440019946965377,0.5547434518995392
2020-02-01,1,2,Mixed-prokaryote mid-year state,SST,10.28555,-0.27950251005541654
2020-02-01,1,2,Mixed-prokaryote mid-year state,NO3,2.020594,-0.25509814136807735
2020-02-01,1,2,Mixed-prokaryote mid-year state,PO4,0.04928588,-0.06131733905417214
2020-02-01,1,2,Mixed-prokaryote mid-year state,SPCo2,26.46706,-0.28275377371628924
2020-02-01,1,2,Mixed-prokaryote mid-year state,MLD,34.08411,-0.8128446078491741
2020-02-01,1,2,Mixed-prokaryote mid-year state,SSS,32.83029,-0.10902774212025458
2020-02-01,1,2,Mixed-prokaryote mid-year state,SSH,0.2609283,-0.09602761774299137
2020-02-01,1,2,Mixed-prokaryote mid-year state,PAR,23.66989,-0.34176161076506467
2020-02-01,1,2,Mixed-prokaryote mid-year state,PDO,-1.48,-0.08805881702385367
2020-02-01,1,2,Mixed-prokaryote mid-year state,NINO_3.4,0.48,-0.09006708147345517
2020-02-01,1,2,Mixed-prokaryote mid-year state,WPI,1.46,-0.02460240125287121
2020-02-01,1,2,Mixed-prokaryote mid-year state,MHW_MeanInt,0.8321928858360463,0.17246064670851385
2020-02-01,1,2,Mixed-prokaryote mid-year state,MHW_MaxInt,1.104176748435502,0.1326313294511752
2020-02-01,1,2,Mixed-prokaryote mid-year state,MHW_CumInt,18.596931551635308,0.5109288065538958
2020-03-01,1,2,Mixed-prokaryote mid-year state,SST,10.70586,-0.23703051292910343
2020-03-01,1,2,Mixed-prokaryote mid-year state,NO3,2.013989,-0.29600173188880824
2020-03-01,1,2,Mixed-prokaryote mid-year state,PO4,0.03139725,-0.10004624951561682
2020-03-01,1,2,Mixed-prokaryote mid-year state,SPCo2,28.27134,-0.252081507759015
2020-03-01,1,2,Mixed-prokaryote mid-year state,MLD,24.23719,-0.8579191700921192
2020-03-01,1,2,Mixed-prokaryote mid-year state,SSS,32.73606,-0.11828501966432471
2020-03-01,1,2,Mixed-prokaryote mid-year state,SSH,0.2047682,0.0749772917095941
2020-03-01,1,2,Mixed-prokaryote mid-year state,PAR,34.19953,-0.3635030910988513
2020-03-01,1,2,Mixed-prokaryote mid-year state,PDO,-1.75,-0.03812224629332729
2020-03-01,1,2,Mixed-prokaryote mid-year state,NINO_3.4,0.36,-0.17683832958685372
2020-03-01,1,2,Mixed-prokaryote mid-year state,WPI,1.29,-0.0456721207546123
2020-03-01,1,2,Mixed-prokaryote mid-year state,MHW_MeanInt,0.2797756691786224,-0.060995796071093754
2020-03-01,1,2,Mixed-prokaryote mid-year state,MHW_MaxInt,0.3577870795917012,-0.024567179725933808
2020-03-01,1,2,Mixed-prokaryote mid-year state,MHW_CumInt,2.4477332717122926,-0.0931024818742168
2020-04-01,3,2,Mixed-prokaryote mid-year state,SST,12.73056,-0.5569202656019948
2020-04-01,3,2,Mixed-prokaryote mid-year state,NO3,2.281931,-0.5397412877505157
2020-04-01,3,2,Mixed-prokaryote mid-year state,PO4,0.01686143,-0.06628396724739168
2020-04-01,3,2,Mixed-prokaryote mid-year state,SPCo2,31.15261,-0.29441130509522573
2020-04-01,3,2,Mixed-prokaryote mid-year state,MLD,16.64023,-1.1511027646185032
2020-04-01,3,2,Mixed-prokaryote mid-year state,SSS,32.61213,-0.4491369424658162
2020-04-01,3,2,Mixed-prokaryote mid-year state,SSH,0.2263666,-0.17052764726533576
2020-04-01,3,2,Mixed-prokaryote mid-year state,PAR,45.16571,0.580164680542854
2020-04-01,3,2,Mixed-prokaryote mid-year state,PDO,-1.32,-0.1990768932716831
2020-04-01,3,2,Mixed-prokaryote mid-year state,NINO_3.4,0.49,-0.2322442778330211
2020-04-01,3,2,Mixed-prokaryote mid-year state,WPI,-1.34,-0.10825290271443161
2020-04-01,3,2,Mixed-prokaryote mid-year state,MHW_MeanInt,0.3374958912944072,-0.10066935738898378
2020-04-01,3,2,Mixed-prokaryote mid-year state,MHW_MaxInt,0.4358451094857281,-0.09632147916207068
2020-04-01,3,2,Mixed-prokaryote mid-year state,MHW_CumInt,4.843034359004142,-0.09881947516588876
2020-05-01,2,2,Mixed-prokaryote mid-year state,SST,16.43019,0.020143934785546394
2020-05-01,2,2,Mixed-prokaryote mid-year state,NO3,3.163127,0.12549185600233126
2020-05-01,2,2,Mixed-prokaryote mid-year state,PO4,0.007933331,-0.04733223880161206
2020-05-01,2,2,Mixed-prokaryote mid-year state,SPCo2,36.92435,0.06226691122229891
2020-05-01,2,2,Mixed-prokaryote mid-year state,MLD,10.79582,1.2893227126375488
2020-05-01,2,2,Mixed-prokaryote mid-year state,SSS,32.24253,0.24723492463809316
2020-05-01,2,2,Mixed-prokaryote mid-year state,SSH,0.2517852,-0.0010701943780462425
2020-05-01,2,2,Mixed-prokaryote mid-year state,PAR,44.75827,1.021191489721745
2020-05-01,2,2,Mixed-prokaryote mid-year state,PDO,-0.53,0.14327197525632485
2020-05-01,2,2,Mixed-prokaryote mid-year state,NINO_3.4,-0.12,0.08634104046095534
2020-05-01,2,2,Mixed-prokaryote mid-year state,WPI,0.12,0.10721177411876802
2020-05-01,2,2,Mixed-prokaryote mid-year state,MHW_MeanInt,0.7940898807190295,0.13002595192612187
2020-05-01,2,2,Mixed-prokaryote mid-year state,MHW_MaxInt,1.00006088405389,0.10844098344613458
2020-05-01,2,2,Mixed-prokaryote mid-year state,MHW_CumInt,9.335799560218437,0.21447288604494597
2020-06-01,3,2,Mixed-prokaryote mid-year state,SST,21.18923,0.13795816865435379
2020-06-01,3,2,Mixed-prokaryote mid-year state,NO3,4.227831,-0.01634271951210532
2020-06-01,3,2,Mixed-prokaryote mid-year state,PO4,0.007451985,-1.9238376246782116
2020-06-01,3,2,Mixed-prokaryote mid-year state,SPCo2,42.94586,0.23371291004886982
2020-06-01,3,2,Mixed-prokaryote mid-year state,MLD,10.39636,1.625601787504243
2020-06-01,3,2,Mixed-prokaryote mid-year state,SSS,31.87049,-0.029464629756604854
2020-06-01,3,2,Mixed-prokaryote mid-year state,SSH,0.3262833,-0.31198184251762245
2020-06-01,3,2,Mixed-prokaryote mid-year state,PAR,42.65132,-0.6263956501613086
2020-06-01,3,2,Mixed-prokaryote mid-year state,PDO,-0.76,-0.06946113095092596
2020-06-01,3,2,Mixed-prokaryote mid-year state,NINO_3.4,-0.21,-0.059655754356444525
2020-06-01,3,2,Mixed-prokaryote mid-year state,WPI,-1.25,-0.1407259284306467
2020-06-01,3,2,Mixed-prokaryote mid-year state,MHW_MeanInt,0.0724009169258792,-0.08344601561351357
2020-06-01,3,2,Mixed-prokaryote mid-year state,MHW_MaxInt,0.0893926586101653,-0.07740316678969268
2020-06-01,3,2,Mixed-prokaryote mid-year state,MHW_CumInt,1.047404766631966,-0.2814735953072821
2020-07-01,2,2,Mixed-prokaryote mid-year state,SST,23.63997,0.40240025736047347
2020-07-01,2,2,Mixed-prokaryote mid-year state,NO3,4.755019,0.1735725229666441
2020-07-01,2,2,Mixed-prokaryote mid-year state,PO4,0.01371064,0.19244474254038482
2020-07-01,2,2,Mixed-prokaryote mid-year state,SPCo2,44.55256,0.568213567666309
2020-07-01,2,2,Mixed-prokaryote mid-year state,MLD,10.50308,2.407084703708081
2020-07-01,2,2,Mixed-prokaryote mid-year state,SSS,31.38676,0.3662963026904734
2020-07-01,2,2,Mixed-prokaryote mid-year state,SSH,0.3112281,-0.10403138819503537
2020-07-01,2,2,Mixed-prokaryote mid-year state,PAR,42.27643,-0.44784281874201987
2020-07-01,2,2,Mixed-prokaryote mid-year state,PDO,-0.92,0.02697691432909512
2020-07-01,2,2,Mixed-prokaryote mid-year state,NINO_3.4,-0.04,0.08880238724899953
2020-07-01,2,2,Mixed-prokaryote mid-year state,WPI,-0.54,0.13318136963679209
2020-07-01,2,2,Mixed-prokaryote mid-year state,MHW_MeanInt,0.94816368616153,0.15557864513515798
2020-07-01,2,2,Mixed-prokaryote mid-year state,MHW_MaxInt,1.1874932060463397,0.2094059641656703
2020-07-01,2,2,Mixed-prokaryote mid-year state,MHW_CumInt,9.427780671321928,0.4597524483539028
2020-08-01,2,2,Mixed-prokaryote mid-year state,SST,26.37829,0.2819093172797969
2020-08-01,2,2,Mixed-prokaryote mid-year state,NO3,5.349509,0.32674983530317264
2020-08-01,2,2,Mixed-prokaryote mid-year state,PO4,0.01176344,0.14939482299718357
2020-08-01,2,2,Mixed-prokaryote mid-year state,SPCo2,45.36446,0.546437573226757
2020-08-01,2,2,Mixed-prokaryote mid-year state,MLD,11.04017,1.5456488621770639
2020-08-01,2,2,Mixed-prokaryote mid-year state,SSS,31.30482,0.328261783592993
2020-08-01,2,2,Mixed-prokaryote mid-year state,SSH,0.3501738,-0.06396356395256714
2020-08-01,2,2,Mixed-prokaryote mid-year state,PAR,43.81718,0.8492726966905522
2020-08-01,2,2,Mixed-prokaryote mid-year state,PDO,-1.33,0.04021906719832987
2020-08-01,2,2,Mixed-prokaryote mid-year state,NINO_3.4,-0.42,0.33085757584226594
2020-08-01,2,2,Mixed-prokaryote mid-year state,WPI,-0.21,0.08733959531839744
2020-08-01,2,2,Mixed-prokaryote mid-year state,MHW_MeanInt,0.1802206093788776,-0.02435414247703414
2020-08-01,2,2,Mixed-prokaryote mid-year state,MHW_MaxInt,0.2191604736852247,-0.0014791734914516928
2020-08-01,2,2,Mixed-prokaryote mid-year state,MHW_CumInt,1.789814329212052,-0.17108919768533104
2020-09-01,3,2,Mixed-prokaryote mid-year state,SST,25.02943,0.1487567412811043
2020-09-01,3,2,Mixed-prokaryote mid-year state,NO3,4.564327,-0.02758491789626787
2020-09-01,3,2,Mixed-prokaryote mid-year state,PO4,0.01505502,-0.04800376513361844
2020-09-01,3,2,Mixed-prokaryote mid-year state,SPCo2,41.29739,0.08176217298905683
2020-09-01,3,2,Mixed-prokaryote mid-year state,MLD,16.0516,-1.6514637994635324
2020-09-01,3,2,Mixed-prokaryote mid-year state,SSS,31.49327,0.14996595019669304
2020-09-01,3,2,Mixed-prokaryote mid-year state,SSH,0.3843365,-0.1610315390604372
2020-09-01,3,2,Mixed-prokaryote mid-year state,PAR,36.2772,-0.6834125650017441
2020-09-01,3,2,Mixed-prokaryote mid-year state,PDO,-1.04,-0.15757802690568118
2020-09-01,3,2,Mixed-prokaryote mid-year state,NINO_3.4,-0.66,0.32048892751855995
2020-09-01,3,2,Mixed-prokaryote mid-year state,WPI,-2.44,-0.14899420441216843
2020-09-01,3,2,Mixed-prokaryote mid-year state,MHW_MeanInt,0.0434991943495784,-0.0772472960015707
2020-09-01,3,2,Mixed-prokaryote mid-year state,MHW_MaxInt,0.0528729139719411,-0.053663341515448444
2020-09-01,3,2,Mixed-prokaryote mid-year state,MHW_CumInt,0.3923364189803003,-0.19964114952312806
2020-10-01,3,2,Mixed-prokaryote mid-year state,SST,21.79563,0.18482037188217265
2020-10-01,3,2,Mixed-prokaryote mid-year state,NO3,3.978261,-0.043847875733722126
2020-10-01,3,2,Mixed-prokaryote mid-year state,PO4,0.01563369,-0.03913136976039335
2020-10-01,3,2,Mixed-prokaryote mid-year state,SPCo2,35.9246,-0.27306527401199643
2020-10-01,3,2,Mixed-prokaryote mid-year state,MLD,24.8232,-1.6157926080154692
2020-10-01,3,2,Mixed-prokaryote mid-year state,SSS,31.94177,0.13426492693955058
2020-10-01,3,2,Mixed-prokaryote mid-year state,SSH,0.4132317,-0.09745404859240714
2020-10-01,3,2,Mixed-prokaryote mid-year state,PAR,30.26387,-0.6977888179477914
2020-10-01,3,2,Mixed-prokaryote mid-year state,PDO,-0.62,0.04988709221118282
2020-10-01,3,2,Mixed-prokaryote mid-year state,NINO_3.4,-1.19,-0.3399364255039997
2020-10-01,3,2,Mixed-prokaryote mid-year state,WPI,-1.18,-0.007931201073585734
2020-10-01,3,2,Mixed-prokaryote mid-year state,MHW_MeanInt,0.7744028094968854,0.017566445311144346
2020-10-01,3,2,Mixed-prokaryote mid-year state,MHW_MaxInt,1.0209420343227336,0.019162771318192166
2020-10-01,3,2,Mixed-prokaryote mid-year state,MHW_CumInt,12.603020979793198,0.2096804380108993
2020-11-01,2,2,Mixed-prokaryote mid-year state,SST,18.76778,0.6947081174368742
2020-11-01,2,2,Mixed-prokaryote mid-year state,NO3,3.590241,0.12303786757591825
2020-11-01,2,2,Mixed-prokaryote mid-year state,PO4,0.02220288,0.20787761627544923
2020-11-01,2,2,Mixed-prokaryote mid-year state,SPCo2,31.98554,0.2632968709191738
2020-11-01,2,2,Mixed-prokaryote mid-year state,MLD,28.52605,-0.7341523595165519
2020-11-01,2,2,Mixed-prokaryote mid-year state,SSS,32.07577,0.5823411457773061
2020-11-01,2,2,Mixed-prokaryote mid-year state,SSH,0.3076442,-0.0738015203636775
2020-11-01,2,2,Mixed-prokaryote mid-year state,PAR,20.50158,0.4608812225394331
2020-11-01,2,2,Mixed-prokaryote mid-year state,PDO,-1.59,-0.09939945924282717
2020-11-01,2,2,Mixed-prokaryote mid-year state,NINO_3.4,-1.01,0.9306579889645435
2020-11-01,2,2,Mixed-prokaryote mid-year state,WPI,0.72,0.20510722996606473
2020-11-01,2,2,Mixed-prokaryote mid-year state,MHW_MeanInt,0.1908941414366261,0.049415817725206486
2020-11-01,2,2,Mixed-prokaryote mid-year state,MHW_MaxInt,0.2415478220284728,0.05039075149446872
2020-11-01,2,2,Mixed-prokaryote mid-year state,MHW_CumInt,2.107421790467584,-0.010234624663246726
2020-12-01,1,2,Mixed-prokaryote mid-year state,SST,14.62928,-0.2980171263544673
2020-12-01,1,2,Mixed-prokaryote mid-year state,NO3,2.917962,0.13955335130040636
2020-12-01,1,2,Mixed-prokaryote mid-year state,PO4,0.04018504,-0.02350192182011412
2020-12-01,1,2,Mixed-prokaryote mid-year state,SPCo2,28.44594,-0.30363768848027867
2020-12-01,1,2,Mixed-prokaryote mid-year state,MLD,36.09906,-0.6587115116393657
2020-12-01,1,2,Mixed-prokaryote mid-year state,SSS,32.45898,-0.36456397542570773
2020-12-01,1,2,Mixed-prokaryote mid-year state,SSH,0.285929,-0.05939842191089109
2020-12-01,1,2,Mixed-prokaryote mid-year state,PAR,16.35313,-0.09652511494975723
2020-12-01,1,2,Mixed-prokaryote mid-year state,PDO,-0.99,-0.07470885423966543
2020-12-01,1,2,Mixed-prokaryote mid-year state,NINO_3.4,-0.98,0.6428487945188047
2020-12-01,1,2,Mixed-prokaryote mid-year state,WPI,0.99,0.03891767893082907
2020-12-01,1,2,Mixed-prokaryote mid-year state,MHW_MeanInt,0.1658906944122733,-0.03803968659851493
2020-12-01,1,2,Mixed-prokaryote mid-year state,MHW_MaxInt,0.2414711780523054,-0.010717778249300204
2020-12-01,1,2,Mixed-prokaryote mid-year state,MHW_CumInt,6.1518022532866015,0.44026265096374534
2021-01-01,1,2,Mixed-prokaryote mid-year state,SST,10.80729,-0.36174854714100146
2021-01-01,1,2,Mixed-prokaryote mid-year state,NO3,2.440934,-0.30131769447382684
2021-01-01,1,2,Mixed-prokaryote mid-year state,PO4,0.05411195,-0.029980520154760947
2021-01-01,1,2,Mixed-prokaryote mid-year state,SPCo2,26.34422,-0.3231293411112178
2021-01-01,1,2,Mixed-prokaryote mid-year state,MLD,40.6021,-0.556622626606744
2021-01-01,1,2,Mixed-prokaryote mid-year state,SSS,32.62071,-0.36285484847930277
2021-01-01,1,2,Mixed-prokaryote mid-year state,SSH,0.2332231,-0.0711509403619301
2021-01-01,1,2,Mixed-prokaryote mid-year state,PAR,19.22805,-0.04975568463092683
2021-01-01,1,2,Mixed-prokaryote mid-year state,PDO,-0.61,0.06775994486958523
2021-01-01,1,2,Mixed-prokaryote mid-year state,NINO_3.4,-1.04,0.5584223606124064
2021-01-01,1,2,Mixed-prokaryote mid-year state,WPI,2.45,-0.0020506029245893785
2021-01-01,1,2,Mixed-prokaryote mid-year state,MHW_MeanInt,0.3507812874328232,0.02286608941108911
2021-01-01,1,2,Mixed-prokaryote mid-year state,MHW_MaxInt,0.4853081415556199,0.0420620764818975
2021-01-01,1,2,Mixed-prokaryote mid-year state,MHW_CumInt,10.82682901881152,0.4036294728603263
2021-02-01,1,2,Mixed-prokaryote mid-year state,SST,10.24799,-0.3064923918346551
2021-02-01,1,2,Mixed-prokaryote mid-year state,NO3,2.294553,-0.3079504635629695
2021-02-01,1,2,Mixed-prokaryote mid-year state,PO4,0.03708983,-0.030157463226700473
2021-02-01,1,2,Mixed-prokaryote mid-year state,SPCo2,26.8354,-0.2742709820320627
2021-02-01,1,2,Mixed-prokaryote mid-year state,MLD,32.32248,-0.6810256761919746
2021-02-01,1,2,Mixed-prokaryote mid-year state,SSS,32.63594,-0.3024164453802212
2021-02-01,1,2,Mixed-prokaryote mid-year state,SSH,0.2342308,-0.10744673515035949
2021-02-01,1,2,Mixed-prokaryote mid-year state,PAR,25.95026,-0.30809058044170273
2021-02-01,1,2,Mixed-prokaryote mid-year state,PDO,-1.1,-0.06551429611028958
2021-02-01,1,2,Mixed-prokaryote mid-year state,NINO_3.4,-0.94,0.3887749219528831
2021-02-01,1,2,Mixed-prokaryote mid-year state,WPI,0.76,0.007875797849243964
2021-02-01,1,2,Mixed-prokaryote mid-year state,MHW_MeanInt,0.5379185642697876,0.0773927682020255
2021-02-01,1,2,Mixed-prokaryote mid-year state,MHW_MaxInt,0.7337442323637492,0.08354410728206439
2021-02-01,1,2,Mixed-prokaryote mid-year state,MHW_CumInt,14.603808588498657,0.30740081262250374
2021-03-01,1,2,Mixed-prokaryote mid-year state,SST,11.16464,-0.34367031525070524
2021-03-01,1,2,Mixed-prokaryote mid-year state,NO3,2.216884,-0.34384997794996375
2021-03-01,1,2,Mixed-prokaryote mid-year state,PO4,0.02164487,0.02132892168942276
2021-03-01,1,2,Mixed-prokaryote mid-year state,SPCo2,29.11419,-0.19849122347892964
2021-03-01,1,2,Mixed-prokaryote mid-year state,MLD,19.04887,-0.8086353297030136
2021-03-01,1,2,Mixed-prokaryote mid-year state,SSS,32.64798,-0.2830708578826326
2021-03-01,1,2,Mixed-prokaryote mid-year state,SSH,0.2088337,0.04607817099560229
2021-03-01,1,2,Mixed-prokaryote mid-year state,PAR,32.28797,-0.36500701185942125
2021-03-01,1,2,Mixed-prokaryote mid-year state,PDO,-1.68,-0.20894242979687136
2021-03-01,1,2,Mixed-prokaryote mid-year state,NINO_3.4,-0.72,0.3032805421894773
2021-03-01,1,2,Mixed-prokaryote mid-year state,WPI,2.05,-0.03495874874999596
2021-03-01,1,2,Mixed-prokaryote mid-year state,MHW_MeanInt,0.5441863452316908,0.05304010643056278
2021-03-01,1,2,Mixed-prokaryote mid-year state,MHW_MaxInt,0.6683248730109358,0.034113243843308876
2021-03-01,1,2,Mixed-prokaryote mid-year state,MHW_CumInt,5.593746996306826,0.15814910051365386
2021-04-01,3,2,Mixed-prokaryote mid-year state,SST,13.15914,-0.4104422769175063
2021-04-01,3,2,Mixed-prokaryote mid-year state,NO3,2.576523,-0.3573400471452952
2021-04-01,3,2,Mixed-prokaryote mid-year state,PO4,0.01114767,0.009285365412024961
2021-04-01,3,2,Mixed-prokaryote mid-year state,SPCo2,32.87018,-0.16904109578204748
2021-04-01,3,2,Mixed-prokaryote mid-year state,MLD,13.97375,-1.0515191619345348
2021-04-01,3,2,Mixed-prokaryote mid-year state,SSS,32.47428,-0.29144961487723775
2021-04-01,3,2,Mixed-prokaryote mid-year state,SSH,0.2477978,-0.1505521500752094
2021-04-01,3,2,Mixed-prokaryote mid-year state,PAR,40.59227,-0.4121927171285684
2021-04-01,3,2,Mixed-prokaryote mid-year state,PDO,-1.85,-0.33134421815845594
2021-04-01,3,2,Mixed-prokaryote mid-year state,NINO_3.4,-0.55,0.0884250229780568
2021-04-01,3,2,Mixed-prokaryote mid-year state,WPI,-0.12,-0.0029090477835411604
2021-04-01,3,2,Mixed-prokaryote mid-year state,MHW_MeanInt,0.4786379679358469,-0.04389593990827988
2021-04-01,3,2,Mixed-prokaryote mid-year state,MHW_MaxInt,0.6216029002586254,-0.02030420312589254
2021-04-01,3,2,Mixed-prokaryote mid-year state,MHW_CumInt,5.99516368209282,-0.08759250407758881
2021-05-01,3,2,Mixed-prokaryote mid-year state,SST,16.5973,-0.07231621471924299
2021-05-01,3,2,Mixed-prokaryote mid-year state,NO3,3.536114,0.04474776127376929
2021-05-01,3,2,Mixed-prokaryote mid-year state,PO4,0.007842562,-1.5185730281390828
2021-05-01,3,2,Mixed-prokaryote mid-year state,SPCo2,38.02328,-0.23809441167988235
2021-05-01,3,2,Mixed-prokaryote mid-year state,MLD,11.01019,0.7011451992309969
2021-05-01,3,2,Mixed-prokaryote mid-year state,SSS,32.11223,-0.10012180526940519
